method,config,seed,composite,weighted_tardiness,setup_cost,makespan
NN-Greedy,medium_3m,26,82.2613525390625,0.0,164.522705078125,129.38694763183594
NN-Greedy,medium_3m,27,69.68930053710938,0.0,139.37860107421875,128.57435607910156
NN-Greedy,medium_3m,28,77.25321960449219,0.0,154.50643920898438,137.5495147705078
NN-Greedy,medium_3m,29,95.45369720458984,0.0,190.9073944091797,114.8495101928711
SPT,large_2m,0,276.99847412109375,0.0,553.9969482421875,444.5585021972656
SPT,large_2m,1,285.5448913574219,0.0,571.0897827148438,469.6808776855469
SPT,large_2m,2,256.27978515625,0.0,512.5595703125,486.333251953125
SPT,large_2m,3,285.8941955566406,0.0,571.7883911132812,457.3683776855469
SPT,large_2m,4,268.7191467285156,0.0,537.4382934570312,521.3767700195312
SPT,large_2m,5,316.2359619140625,0.0,632.471923828125,460.08087158203125
SPT,large_2m,6,278.3294982910156,0.0,556.6589965820312,505.5370178222656
SPT,large_2m,7,299.4962158203125,0.0,598.992431640625,504.3215637207031
SPT,large_2m,8,291.6982421875,0.0,583.396484375,455.1592102050781
SPT,large_2m,9,348.4788513183594,0.0,696.9577026367188,554.46337890625
SPT,large_2m,10,290.89019775390625,0.0,581.7803955078125,501.8677673339844
SPT,large_2m,11,387.3384094238281,0.0,774.6768188476562,520.3683471679688
SPT,large_2m,12,326.4425354003906,0.0,652.8850708007812,483.1766052246094
SPT,large_2m,13,342.3605651855469,0.0,684.7211303710938,538.5032958984375
SPT,large_2m,14,304.89544677734375,0.0,609.7908935546875,500.8979797363281
SPT,large_2m,15,326.7992858886719,0.0,653.5985717773438,510.9723815917969
SPT,large_2m,16,328.8601379394531,0.0,657.7202758789062,469.4805908203125
SPT,large_2m,17,294.6575622558594,0.0,589.3151245117188,451.01580810546875
SPT,large_2m,18,269.543701171875,0.0,539.08740234375,524.8538208007812
SPT,large_2m,19,326.1736755371094,0.0,652.3473510742188,505.59124755859375
SPT,large_2m,20,317.7887878417969,0.0,635.5775756835938,463.1677551269531
SPT,large_2m,21,317.00054931640625,0.0,634.0010986328125,514.4821166992188
SPT,large_2m,22,317.9745788574219,0.0,635.9491577148438,425.94207763671875
SPT,large_2m,23,273.1875,0.0,546.375,418.4826354980469
SPT,large_2m,24,270.37518310546875,0.0,540.7503662109375,470.6490478515625
SPT,large_2m,25,268.57452392578125,0.0,537.1490478515625,435.4612731933594
SPT,large_2m,26,297.76129150390625,0.0,595.5225830078125,510.48193359375
SPT,large_2m,27,262.5972900390625,0.0,525.194580078125,477.96990966796875
SPT,large_2m,28,298.9117736816406,0.0,597.8235473632812,488.04217529296875
SPT,large_2m,29,254.64332580566406,0.0,509.2866516113281,453.7068176269531
NN-Greedy,large_2m,0,244.20331573486328,357.63067626953125,130.7759552001953,422.1889953613281
NN-Greedy,large_2m,1,109.22468566894531,87.72149658203125,130.72787475585938,441.0657043457031
NN-Greedy,large_2m,2,211.01400756835938,280.5844421386719,141.44357299804688,468.3638000488281
NN-Greedy,large_2m,3,159.3975486755371,191.27603149414062,127.5190658569336,437.1660461425781
NN-Greedy,large_2m,4,243.0887908935547,343.71533203125,142.46224975585938,500.2456359863281
NN-Greedy,large_2m,5,242.753662109375,342.52197265625,142.9853515625,427.8816833496094
NN-Greedy,large_2m,6,164.34442138671875,189.94464111328125,138.74420166015625,485.877197265625
NN-Greedy,large_2m,7,150.62255096435547,152.89407348632812,148.3510284423828,467.1111755371094
NN-Greedy,large_2m,8,224.99784088134766,310.6373291015625,139.3583526611328,425.85986328125
NN-Greedy,large_2m,9,319.40763092041016,498.0909729003906,140.7242889404297,523.2205200195312
NN-Greedy,large_2m,10,67.19131469726562,4.2884521484375,130.09417724609375,474.9839172363281
NN-Greedy,large_2m,11,167.84918975830078,192.62228393554688,143.0760955810547,483.1971130371094
NN-Greedy,large_2m,12,70.80572509765625,1.380218505859375,140.23123168945312,457.8642272949219
NN-Greedy,large_2m,13,202.50650787353516,256.8753662109375,148.1376495361328,504.34002685546875
NN-Greedy,large_2m,14,156.401123046875,171.61795043945312,141.18429565429688,476.9109191894531
NN-Greedy,large_2m,15,116.60260009765625,104.31008911132812,128.89511108398438,479.8297119140625
NN-Greedy,large_2m,16,196.42713165283203,248.02610778808594,144.82815551757812,439.41595458984375
NN-Greedy,large_2m,17,163.79915618896484,187.42926025390625,140.16905212402344,426.52099609375
NN-Greedy,large_2m,18,72.5560302734375,0.0,145.112060546875,510.07000732421875
NN-Greedy,large_2m,19,188.6685562133789,245.68280029296875,131.65431213378906,475.2070007324219
NN-Greedy,large_2m,20,158.06455993652344,173.17677307128906,142.9523468017578,437.1453857421875
NN-Greedy,large_2m,21,78.00101470947266,17.00775146484375,138.99427795410156,490.3373107910156
NN-Greedy,large_2m,22,69.14141845703125,0.0,138.2828369140625,407.3958740234375
NN-Greedy,large_2m,23,92.9203872680664,44.503997802734375,141.33677673339844,394.23956298828125
NN-Greedy,large_2m,24,135.08511352539062,128.01939392089844,142.1508331298828,444.4057922363281
NN-Greedy,large_2m,25,78.56473541259766,12.136505126953125,144.9929656982422,413.13311767578125
NN-Greedy,large_2m,26,165.09974670410156,187.41082763671875,142.78866577148438,482.6932067871094
NN-Greedy,large_2m,27,316.1417541503906,495.0993347167969,137.18417358398438,457.77752685546875
NN-Greedy,large_2m,28,76.29557037353516,13.825897216796875,138.76524353027344,466.8640441894531
NN-Greedy,large_2m,29,164.4219207763672,182.85498046875,145.98886108398438,434.5293884277344
SPT,large_3m,0,240.65577697753906,0.0,481.3115539550781,302.0887145996094
SPT,large_3m,1,282.8177185058594,0.0,565.6354370117188,317.9513244628906
SPT,large_3m,2,256.19207763671875,0.0,512.3841552734375,330.2421569824219
SPT,large_3m,3,252.99659729003906,0.0,505.9931945800781,305.0113220214844
SPT,large_3m,4,279.220947265625,0.0,558.44189453125,355.2713317871094
SPT,large_3m,5,302.5204162597656,0.0,605.0408325195312,307.7069091796875
SPT,large_3m,6,254.44241333007812,0.0,508.88482666015625,341.0284729003906
SPT,large_3m,7,297.7684020996094,0.0,595.5368041992188,336.12322998046875
SPT,large_3m,8,278.644287109375,0.0,557.28857421875,310.18426513671875
SPT,large_3m,9,301.82269287109375,0.0,603.6453857421875,375.5008544921875
SPT,large_3m,10,235.74700927734375,0.0,471.4940185546875,334.8507080078125
SPT,large_3m,11,347.9720764160156,0.0,695.9441528320312,348.4942321777344
SPT,large_3m,12,252.7064666748047,0.0,505.4129333496094,322.4116516113281
SPT,large_3m,13,347.8745422363281,0.0,695.7490844726562,367.39129638671875
SPT,large_3m,14,371.0829162597656,0.0,742.1658325195312,344.59283447265625
SPT,large_3m,15,312.5478210449219,0.0,625.0956420898438,346.9317932128906
SPT,large_3m,16,314.57666015625,0.0,629.1533203125,316.76348876953125
SPT,large_3m,17,279.45135498046875,0.0,558.9027099609375,299.87481689453125
SPT,large_3m,18,340.8222961425781,0.0,681.6445922851562,365.762939453125
SPT,large_3m,19,314.2469177246094,0.0,628.4938354492188,342.44537353515625
SPT,large_3m,20,312.157470703125,0.0,624.31494140625,312.6169128417969
SPT,large_3m,21,313.2323913574219,0.0,626.4647827148438,351.18194580078125
SPT,large_3m,22,311.760498046875,0.0,623.52099609375,291.3169860839844
SPT,large_3m,23,329.72625732421875,0.0,659.4525146484375,284.80859375
SPT,large_3m,24,308.044677734375,0.0,616.08935546875,325.5852966308594
SPT,large_3m,25,278.6583251953125,0.0,557.316650390625,294.33282470703125
SPT,large_3m,26,299.0713806152344,0.0,598.1427612304688,346.6908874511719
SPT,large_3m,27,345.1279296875,0.0,690.255859375,331.87542724609375
SPT,large_3m,28,264.6973876953125,0.0,529.394775390625,331.9023742675781
SPT,large_3m,29,291.3126220703125,0.0,582.625244140625,313.2593688964844
NN-Greedy,large_3m,0,216.74806213378906,238.77685546875,194.71926879882812,287.76544189453125
NN-Greedy,large_3m,1,115.71180725097656,50.15599060058594,181.2676239013672,298.2934875488281
NN-Greedy,large_3m,2,140.15164947509766,87.02700805664062,193.2762908935547,314.13470458984375
NN-Greedy,large_3m,3,129.1867904663086,71.86320495605469,186.5103759765625,296.05615234375
NN-Greedy,large_3m,4,155.24883270263672,112.63307189941406,197.86459350585938,344.1946105957031
NN-Greedy,large_3m,5,168.74244689941406,134.75689697265625,202.72799682617188,291.5479431152344
